text,label,sentiment
"This question basically tells me nothing about what the actual problem is. Also, what's a ""pathway""?",0,Impolite
"Yes, I have. Did you really need to send me a reminder?",0,Impolite
"Weren't you involved with <url> (aka ""wikibugs"") at some point? Is it dead?",0,Impolite
Are you sure it's WordPress autocomplete? Do you get a different result with a different browser?,2,Polite
"By ""protective plates"", do you mean [fenders](http://bicycles.stackexchange.com/questions/573/whats-your-most-useful-cycle-accessory/587#587)?",0,Impolite
It is an obvious and strongly followed point that april fools jokes ''should not disrupt the running of the wiki''. Could you explain why the HELLS you coated a dozen users' pages with pictures of jimbo's ugly bearded fizzogg?,0,Impolite
Looks like you've installed vmware. Did you try to disable/uninstall vmware?,0,Impolite
Is it a bluetooth keyboard? And does this Apple link http://support.apple.com/kb/TA23441?viewlocale=en_US by chance help at all?,2,Polite
Why are you debugging AutoCAD? Isn't that AutoDesk's job?,0,Impolite
You can do just about anything with one pin of a micro.  More specific please?,0,Impolite
2.5D? Is that what people call projected 3D nowadays?,0,Impolite
"Are you running Visual Studio with elevation, i.e. as Administrator?",1,Neutral
Could you post a small example code showing exactly which space do you want to reduce? Also which environment are you trying to redefine?,0,Impolite
Is there a reason you didn't accept the answer? Is there something wrong with it?,0,Impolite
Hello. Can you help me create a map of Isabela which reflects the 3D map?,2,Polite
Why is your AWB robot changing '''&amp;Oslash;''' to the letter '''xd8'''? I asked you if all computers in the World are set up to read &Oslash; ?,0,Impolite
Keeping a list of everything bad user:XXX did in your user space is neither constructive nor appropriate. Perhaps we should both focus on the many positive things to do rather than the very occasional misbehavior?,1,Neutral
They are completely different. Have you even glanced at the documentation?,0,Impolite
"How ridiculous is the answer you're looking for? Do you want a 3-layer solution, with `i % 3` as a configurable business logic?",0,Impolite
So what do you need help with ? Where are you stuck ?,2,Polite
mhchem.sty is 1300 lines long. What exactly are you asking to be reimplemented?,1,Neutral
"What do you mean by ""not a derivative of Formula 3 article""? Why did you feel compelled to remove the link to the main F3 article off the top of all the F3 sub-articles?",0,Impolite
"This makes no sense. Did you mean ""space complexity of O(n2)""?",0,Impolite
"Also, by the way: there is no such operating system as ""window XP 2003"".  Do you mean *Microsoft Windows XP* (a desktop operating system released in 2002) or *Microsoft Windows 2003 Server* (a server operating system released in 2003)?",1,Neutral
"I don't want to be a troll here (the type on a bridge, not in a forum). Can you explain what you intend to use AWB for?",1,Neutral
"Hi Editorofthewiki,  both images are just fine.  I don't see an open review for the article; is there somewhere in particular you'd like me to make this comment, if not just here?",2,Polite
"I don't think I understand this question.  If the sorted arrays are the index positions where the words occur, why are word1 and word2 both at index 4 and word2 and 3 at index 5?",0,Impolite
"@Kerrek SB:  Each string in the input is printed out exactly once in the output, with at most an additional comma to separate them.  I don't see how that would come out to ""pages"", unless you are being sarcastic and there is something I am missing?",0,Impolite
"Sorry I got called away. Which is the better main name ""Vancouver Harbour Water Aerodrome"" or ""Vancouver Coal Harbour Seaplane Base""?",1,Neutral
"It already look great. BTW, what are your thoughts about the previous post on the names of the other post office and rates lists?",2,Polite
? EXPLAIN PLEASE! WHERE WOULD I DO THAT @ ?,0,Impolite
"One deleteable article at a time, please.  This is a <url> G4;  do you agree, and if not, why not?",1,Neutral
"Alf has a large <url> in Germany.  How on earth do you know that he is a character ""almost no one knows about"" Where you get your f'n info?",0,Impolite
"Perhaps this is best seen as a way to structure the design of a large-scale digital circuit (just like it might be a good idea to use subroutines in a large-scale computer program), and not really as a formal lower bound? (Chapter 14 of the book that you linked has plenty of Theorems with Proofs, but they seem to assume that you follow certain principles in the design of the circuit?)",0,Impolite
I thought that only section tags go into sections while the article tags go to the top of the page so they could serve it's purpose. Is there a Wikipedia guideline that can substantiate your revert?,0,Impolite
"Now I realize the point of the discussion on meta about SI units. I said it about CGS units, but this works for these also: should I cry ? :p",1,Neutral
Are you saying that you have a close or imtimate relationship with N.I.?,0,Impolite
`DateTime` is not a built-in class in Java SE. Where does this type come from?,1,Neutral
You really should give us more information. How does the user create an account for example?,0,Impolite
So use a merge sort. And the question is?,0,Impolite
"I've updated the question to specify that it's verbal feedback we need to record (sorry for the ambiguity). That noted, would such a system work with a member of the team adding clients' comments on their behalf?",0,Impolite
Pathauto is able to handle that. Have you tried it ?,2,Polite
"What do you mean ""personal attack""? Why don't site what my ""personal attack"" is?",0,Impolite
Please be more specific. Do you want to connect a device to your xperia and have the audio routed thru the loudspeaker?,1,Neutral
"Sorry, but i won't use a module for that task. So you have no idea about this?",1,Neutral
Visual Studio 2080? Are you from the future? O_O,0,Impolite
